publish_time,url,has_pdf_parse,sha,pmcid,pubmed_id,has_pmc_xml_parse,authors,journal,title,abstract,Microsoft Academic Paper ID,full_text_file,category,source_x,license,WHO #Covidence,term,doi
2020-04-12,https://doi.org/10.1016/j.transci.2020.102771,True,d94ea8bd3ca37eac45ce078d9ed9ee4b099c73c5,,,False,"Rodríguez, José L. Arroyo; Revuelta, Eva Martínez; Águeda, Cristina Amunárriz; Turrillas, Carmen Muñoz; Alonso, Iñigo Romón; Álvarez, Ignacio; Gala, José M. García",Transfusion and Apheresis Science,"Methylene blue-treated plasma, versus quarantine fresh frozen plasma, for acute thrombotic thrombocytopenic purpura treatment: Comparison between centres and critical review on longitudinal data","Abstract Introduction Therapeutic plasma exchange (TPE) is the first-line treatment for acute thrombotic thrombocytopenic purpura (TTP). Methylene blue-plasma (MBP) has been used for over 20 years, but its efficacy in this setting remains controversial. Patients and methods: this is a comparative analysis of the experience of two Centres, with different plasma products, to evaluate their efficacy in TTP. One centre used quarantine plasma (QP), and MBP the other. We performed a retrospective longitudinal study, analysing the clinical files of TTP patients of a 13-year data evaluation period. Duration of treatment and transfusion parameters, medical record, laboratory testing, concomitant medication, and survival rate, were assessed for every episode. Results During the study period, 12 (55.5 %) and 10 (45.5 %) new cases were treated with QP and MBP, respectively. There were no significant differences between the mean numbers of TPE processes, days elapsed from diagnosis to TPE, and plasma volume transfused. The QP TPE episodes of treatment were significantly associated with an increased time to recovery compared with MBP episodes of treatment (p = 0.004). Conclusion MBP was as effective as QP in the treatment of TTP patients. Since recovery was more favourable when MBP was used, we consider MBP remains a suitable alternative to treat TTP patients.",,custom_license,ORG|ORDINAL|ORG|DATE|CARDINAL|ORG|CARDINAL|PERSON|CARDINAL|PERCENT|PERCENT|ORG|ORG|DATE|ORG|ORG|PERSON|ORG|ORG|PERSON|GPE,Elsevier,els-covid,,Abstract Introduction Therapeutic plasma|first|MBP|20 years|two|TTP|One|MBP|12|55.5 %|10 (45.5 %|QP|MBP|days|QP|MBP|Conclusion MBP|QP|MBP|MBP|Comparison,10.1016/j.transci.2020.102771
2020-04-12,https://doi.org/10.1016/j.tmaid.2020.101646,True,52423424c46c7a79682f36c7c3c4cb3d516d0fd5,,,False,"Hall, Donald C.; Ji, Hai-Feng",Travel Medicine and Infectious Disease,A search for medications to treat COVID-19 via in silico molecular docking models of the SARS-CoV-2 spike glycoprotein and 3CL protease,"Abstract Background The COVID-19 has now been declared a global emergency by the World Health Organization. There is an emergent need to search for possible medications. Method Utilization of the available sequence information, homology modeling, and in slico docking a number of available medications might prove to be effective in inhibiting the COVID-19 two main drug targets the spike glycoprotein and the 3CL protease. Results Several compounds were determined from the in silico docking models that might prove to be effective inhibitor for the COVID-19. Several antiviral medications: Zanamivir, Indinavir, Saquinavir, and Remdesivir show potential as and 3CLPRO main proteinase inhibitors and as a treatment of COVID-19. Conclusion Zanamivir, Indinavir, Saquinavir, and Remdesivir are among the exciting hits on the 3CLPRO main proteinase. It is also exciting to uncover that Flavin Adenine Dinucleotide (FAD) Adeflavin, B2 Deficiency medicine, and Coenzyme A, a coenzyme, may also be potentially used for the treatment of SARS-CoV-2 infections. The use of these off-label medications may be beneficial in the treatment of the COVID-19.",,custom_license,ORG|ORG|ORG|CARDINAL|CARDINAL|ORG|PERSON|PERSON|ORG|ORG|PERSON|PERSON|ORG|ORG|ORG|PERSON|PERSON|PERSON|CARDINAL,Elsevier,els-covid,,COVID-19|the World Health Organization|Method Utilization|two|3CL|COVID-19|Zanamivir|Indinavir|Remdesivir|COVID-19|Conclusion Zanamivir|Indinavir|Remdesivir|Flavin Adenine Dinucleotide|FAD|Adeflavin|Coenzyme A|COVID-19|3CL,10.1016/j.tmaid.2020.101646
2020-04-11,https://doi.org/10.1016/j.tmaid.2020.101663,True,25cbc99131efce37224cab8ca8ae4c0ce394718a,,,False,"Gautret, Philippe; Lagier, Jean-Christophe; Parola, Philippe; Hoang, Van Thuan; Meddeb, Line; Sevestre, Jacques; Mailhe, Morgane; Doudier, Barbara; Aubry, Camille; Amrane, Sophie; Seng, Piseth; Hocquart, Marie; Eldin, Carole; Finance, Julie; Vieira, Vera Esteves; Dupont, Hervé Tissot; Honoré, Stéphane; Stein, Andreas; Million, Matthieu; Colson, Philippe; La Scola, Bernard; Veit, Véronique; Jacquier, Alexis; Deharo, Jean-Claude; Drancourt, Michel; Fournier, Pierre Edouard; Rolain, Jean-Marc; Brouqui, Philippe; Raoult, Didier",Travel Medicine and Infectious Disease,Clinical and microbiological effect of a combination of hydroxychloroquine and azithromycin in 80 COVID-19 patients with at least a six-day follow up: A pilot observational study,"Abstract Background We need an effective treatment to cure COVID-19 patients and to decrease virus carriage duration. Methods We conducted an uncontrolled non-comparative observational study in a cohort of 80 relatively mildly infected inpatients treated with a combination of hydroxychloroquine and azithromycin over a period of at least three days, with three main measurements: clinical outcome, contagiousness as assessed by PCR and culture, and length of stay in infectious disease unit (IDU). Results All patients improved clinically except one 86 year-old patient who died, and one 74 year-old patient still in intensive care. A rapid fall of nasopharyngeal viral load was noted, with 83% negative at Day7, and 93% at Day8. Virus cultures from patient respiratory samples were negative in 97.5% of patients at Day5. Consequently patients were able to be rapidly discharged from IDU with a mean length of stay of five days. Conclusion We believe there is urgency to evaluate the effectiveness of this potentially-life saving therapeutic strategy at a larger scale, both to treat and cure patients at an early stage before irreversible severe respiratory complications take hold and to decrease duration of carriage and avoid the spread of the disease. Furthermore, the cost of treatment is negligible.",,custom_license,CARDINAL|DATE|CARDINAL|ORG|CARDINAL|DATE|DATE|PERCENT|PERCENT|PERCENT|ORG|DATE|ORG|CARDINAL|DATE,Elsevier,els-covid,,80|at least three days|three|IDU|one|86 year-old|one 74 year-old|83%|93%|97.5%|IDU|five days|Clinical|80|six-day,10.1016/j.tmaid.2020.101663
2020-04-11,https://doi.org/10.1016/j.tmaid.2020.101665,True,ea5ec3ac0009aea72d93671b533a0530aa992d46,,,False,"Karami, Parisa; Naghavi, Maliheh; Feyzi, Abdolamir; Aghamohammadi, Mehdi; Novin, Mohammad Sadegh; Mobaien, Ahmadreza; Qorbanisani, Mohamad; Karami, Aida; Norooznezhad, Amir Hossein",Travel Medicine and Infectious Disease,"Mortality of a pregnant patient diagnosed with COVID-19: A case report with clinical, radiological, and histopathological findings","Abstract This report highlights details on a pregnant case of COVID-19 who unfortunately did not survive. This 27-year-old woman at her 30 and 3/7 weeks’ gestation was referred to our center with fever, myalgia, and cough. The laboratory investigations showed leukopenia and lymphopenia as well as increased creatinine and CRP levels. The first chest X-ray (faint bilateral patchy opacities) and CT scan (some faint subpleural ground-glass opacities associated with pleural thickening) were not typical for initial COVID-19 pulmonary infection, however, the treatment for COVID-19 was started. Due to respiratory distress, she was intubated and put under mechanical ventilation. After a while, the fetus was born with Apgar score of 0 and did not react to the neonatal cardiopulmonary resuscitation protocol. Finally, due to deterioration in the clinical and imaging findings, the patient was expired as a result of multi-organ failure. Following the death, autopsy was performed and the histopathologic evaluations of the lungs showed evidence of viral pneumonia (viral cytopathic effect and a mild increase in alveolar wall thickness) and ARDS (hyaline membrane). Also, reverse transcription-polymerase chain reaction (RT-PCR) confirmed SARS-CoV-2 infection in the lungs. To our knowledge, this is the first report of maternal death with confirmed COVID-19 infection.",,custom_license,ORG|CARDINAL|CARDINAL|ORDINAL|ORG|ORG|ORG|ORG|CARDINAL|PERSON|ORG|ORDINAL,Elsevier,els-covid,,COVID-19|30|3/7|first|CT|COVID-19|COVID-19|Apgar|0|ARDS|RT-PCR|first,10.1016/j.tmaid.2020.101665
2020-04-11,https://doi.org/10.1016/j.tmaid.2020.101667,True,7cfb820651602b65ef1af41fc5dffb76aaed5618,,,False,"de Freitas e Silva, Rafael; Pitzurra, Raffaela",Travel Medicine and Infectious Disease,What are the factors influencing the COVID-19 outbreak in Latin America?,,,custom_license,ORG|LOC,Elsevier,els-covid,,COVID-19|Latin America,10.1016/j.tmaid.2020.101667
2020-04-11,https://doi.org/10.1016/j.tmaid.2020.101668,True,bc1935141cf358405681f33f16bb8b612f46d7a9,,,False,"Xie, Chaojun; Lu, Jianyun; Wu, Di; Zhang, Lin; Zhao, Hongjun; Rao, Boqi; Yang, Zhicong",Travel Medicine and Infectious Disease,False negative rate of COVID-19 is eliminated by using nasal swab test,,,custom_license,ORG,Elsevier,els-covid,,COVID-19,10.1016/j.tmaid.2020.101668
2020-04-13,https://doi.org/10.1016/j.jmapro.2020.04.017,False,,,,False,"Fratini, Livan; Ragai, Ihab; Wang, Lihui",Journal of Manufacturing Processes,New Trends in Manufacturing Processes Research 2020,,,custom_license,ORG|DATE,Elsevier,els-covid,,New Trends in Manufacturing Processes Research|2020,10.1016/j.jmapro.2020.04.017
2020-04-15,https://doi.org/10.1016/j.cgh.2020.04.028,True,af00d014b1fc9522bd2565157f8bc0f78759f234,,,False,"Allocca, Mariangela; Fiorino, Gionata; Furfaro, Federica; Gilardi, Daniela; Radice, Simona; D’Amico, Ferdinando; Zilli, Alessandra; Danese, Silvio",Clinical Gastroenterology and Hepatology,Maintaining the quality standards of care for inflammatory bowel disease patients during the COVID-19 pandemic,,,custom_license,ORG,Elsevier,els-covid,,COVID-19,10.1016/j.cgh.2020.04.028
2020-04-12,https://doi.org/10.1016/j.frl.2020.101512,True,54cbb1fc4b77ae332cdb8f44a321f9db35afe2f1,,,False,"Goodell, John W.",Finance Research Letters,COVID-19 and finance: Agendas for future research,"Abstract This paper highlights the enormous economic and social impact of COVID-19 with respect to articles that have either prognosticated such a large-scale event, and its economic consequences, or have assessed the impacts of other epidemics and pandemics. A consideration of possible impacts of COVID-19 on financial markets and institutions, either directly or indirectly, is briefly outlined by drawing on a variety of literatures. A consideration of the characteristics of COVID-19, along with what research suggests have been the impacts of other past events that in some ways roughly parallel COVID-19, points toward avenues of future investigation.",,custom_license,ORG|CARDINAL|ORG|ORG|ORG,Elsevier,els-covid,,COVID-19|COVID-19|COVID-19|COVID-19|Agendas,10.1016/j.frl.2020.101512
2020-04-13,https://doi.org/10.1016/j.soard.2020.04.003,False,,,,False,"Petrick, Anthony Thomas",Surgery for Obesity and Related Diseases,Optimizing the use of Upper GI Endoscopy after Laparoscopic Roux-en-Y Gastric Bypass,,,custom_license,ORG|PERSON|PERSON,Elsevier,els-covid,,Upper GI Endoscopy|Laparoscopic Roux-en|Gastric Bypass,10.1016/j.soard.2020.04.003
2020-04-15,https://doi.org/10.1016/j.sapharm.2020.04.007,True,6af4bebf7e1931fd13229b04edc8a4f4f643255a,,,False,"Kretchy, Irene A.; Asiedu-Danso, Michelle; Kretchy, James-Paul",Research in Social and Administrative Pharmacy,Medication management and adherence during the COVID-19 pandemic: Perspectives and experiences from LMICs,"Abstract The current coronavirus disease 2019 (COVID-19) pandemic is placing a huge strain on health systems worldwide. Suggested solutions like social distancing and lockdowns in some areas to help contain the spread of the virus may affect special patient populations like those with chronic illnesses who are unable to access healthcare facilities for their routine care and medicines management. Retail pharmacy outlets are the likely facilities for easy access by these patients. The contribution of community pharmacists in these facilities in managing chronic conditions and promoting medication adherence during this COVID-19 pandemic will be essential in easing the burden on already strained health systems. This paper highlights the pharmaceutical care practices of community pharmacists for patients with chronic diseases. during this pandemic. This would provide support for the call by the WHO to maintain essential services during the pandemic, in order to prevent non-COVID disease burden on healthcare systems particularly in low-and middle-income countries.",,custom_license,DATE|ORG|ORG|ORG|ORG|ORG|ORG,Elsevier,els-covid,,2019|COVID-19|Suggested|COVID-19|WHO|Medication|COVID-19,10.1016/j.sapharm.2020.04.007
2020-04-11,https://doi.org/10.1016/j.sapharm.2020.04.011,True,dc86fc30e26148de8df61903a9b9b1c5a6d37479,,,False,"Mukhtar, Sonia",Research in Social and Administrative Pharmacy,Preparedness and proactive infection control measures of Pakistan during COVID-19 pandemic outbreak,,,custom_license,GPE|CARDINAL,Elsevier,els-covid,,Pakistan|COVID-19,10.1016/j.sapharm.2020.04.011
2020-04-12,https://doi.org/10.1016/j.jmig.2020.04.010,True,5eb6f745722cf6c1cb34fbfb7431e741ef10a2eb,,,False,"BOGANI, Giorgio; RASPAGLIESI, Francesco",Journal of Minimally Invasive Gynecology,Minimally invasive surgery at the time of Covid-19: The OR staff needs protection,,,custom_license,CARDINAL|GPE,Elsevier,els-covid,,Covid-19|OR,10.1016/j.jmig.2020.04.010
2020-04-11,https://doi.org/10.1016/j.nurpra.2020.04.006,False,,,,False,"Krauskopf, Patricia Biller",The Journal for Nurse Practitioners,Relief Central and CardioSmart Heart Explorer Apps,,,custom_license,ORG,Elsevier,els-covid,,CardioSmart Heart Explorer Apps,10.1016/j.nurpra.2020.04.006
2020-04-11,https://doi.org/10.1016/j.jtho.2020.03.027,True,d7ed8e5c6ba7494e0791f0c68ac5a2f291a36116,,,False,"Cafarotti, Stefano; Patella, Miriam",Journal of Thoracic Oncology,LUNG CANCER SURGICAL MANAGEMENT DURING THE OUTBREAK OF COVID-19,,,custom_license,ORG|ORG,Elsevier,els-covid,,LUNG CANCER SURGICAL MANAGEMENT DURING|OUTBREAK OF COVID-19,10.1016/j.jtho.2020.03.027
2020-04-13,https://doi.org/10.1016/j.teln.2020.04.005,False,,,,False,"Hoffman, Bryan",Teaching and Learning in Nursing,Tip of the Spear: An Interview with the Washington State Nursing Care Quality Assurance Commission at the onset of the COVID-19 Pandemic,,,custom_license,ORG|ORG,Elsevier,els-covid,,the Washington State Nursing Care Quality Assurance Commission|the COVID-19 Pandemic,10.1016/j.teln.2020.04.005
2020-04-13,https://doi.org/10.1016/j.intimp.2020.106504,True,69bf2f5911510379e84d3bfcaad144a7baf1be82,,,False,"Yang, Ai-Ping; Liu, Jianping; Tao, Wenqiang; Li, Hui-ming",International Immunopharmacology,"The diagnostic and predictive role of NLR, d-NLR and PLR in COVID-19 patients","Abstract Aim To accumulate evidence that indicates the key role played by virus-triggered inflammation in the 2019-novel coronavirus disease (COVID-19) which emerged in Wuhan City and rapidly spread throughout China. Methods Age, neutrophil(NEU)-to-lymphocyte (LYM) ratio (NLR), lymphocyte-to-monocyte(MON) ratio, platelet-to-lymphocyte ratio(PLR), and C-reactive protein(CRP) of 93 patients with laboratory confirmed COVID-19 were investigated and compared. The receiver operating characteristic curve was applied to determine the thresholds for five bio-markers, and their prognostic values were assessed via the Kaplan–Meier curve and multivariate COX regression models. Results The median age was 46.4 years old, and 37cases were females. A total of 26.8% of patients had been to Wuhan, and 73.1% had contacted with people from Wuhan. Fever (83.8%) and cough (70.9%) were the two most common symptoms. Elevated NLR and age were significantly associated with illness severity. The binary logistic analysis identified elevated NLR (hazard risk [HR] 2.46, 95% confidence interval [CI] 1.98–4.57) and age (HR 2.52, 95% CI 1.65–4.83) as independent factors for poor clinical outcome of COVID-19. NLR exhibited the largest area under the curve at 0.841, with the highest specificity (63.6%) and sensitivity (88%). Conclusions Elevated age and NLR can be considered independent biomarkers for indicating poor clinical outcomes.",,custom_license,ORG|GPE|GPE|PERSON|GPE|GPE|CARDINAL|CARDINAL|PERSON|DATE|PERCENT|GPE|PERCENT|GPE|GPE|PERCENT|PERCENT|CARDINAL|CARDINAL|PERCENT|ORG|PERCENT|GPE|ORG|ORG|CARDINAL|PERCENT|PERCENT|PERSON|ORG|ORG|GPE,Elsevier,els-covid,,COVID-19|Wuhan City|China|neutrophil(NEU)-to|LYM|ratio(PLR|93|five|Kaplan|46.4 years old|26.8%|Wuhan|73.1%|Wuhan|Fever|83.8%|70.9%|two|2.46|95%|CI|95%|CI|COVID-19|NLR|0.841|63.6%|88%|Conclusions Elevated|NLR|PLR|COVID-19,10.1016/j.intimp.2020.106504
