id,P53KO-O1,p53KO-O2,p53KO-O-CAS1,p53KO-O-CAS2,p53KO-O-RAS1,p53KO-O-RAS2,WT-O1,WT-O2,pc_P53KO-O1,pc_p53KO-O2,pc_p53KO-O-CAS1,pc_p53KO-O-CAS2,pc_p53KO-O-RAS1,pc_p53KO-O-RAS2,pc_WT-O1,pc_WT-O2,logFC,logCPM,PValue,FDR
chr2_Arhgap21,1231,1592,3726,2779,2814,1680,982,1216,1599.487865,1657.523168,2804.525419,2424.52847,1574.190857,1570.490294,1435.838158,1790.46773,-0.682987118,4.836944621,0.011288156,0.0328937
chr14_Arhgap22,668,710,2443,1868,336,77,20,26,867.5860787,739.2744693,1838.860577,1629.7057,190.4606985,71.65294741,29.67312226,37.89911958,-1.110318774,3.387078843,4.77E-05,0.000245134
chr11_Arhgap23,398,695,560,456,1017,474,472,497,517.8032124,723.5134501,421.5483712,397.7978039,569.6782323,442.9877301,690.0039443,731.9325774,0.599734158,3.111501633,0.029272458,0.074932838
chr5_Arhgap24,126,264,629,623,650,418,588,759,164.6518803,274.7331993,473.1446973,543.6802596,363.3718113,390.7818302,860.1677426,1117.16797,-1.207162055,3.005551463,1.82E-05,0.000101028
chr6_Arhgap25,712,1064,1502,1464,1252,345,59,58,925.4732903,1107.746758,1130.207602,1277.439626,702.7525148,322.1959353,86.23825414,85.49529385,-0.243565274,3.446553867,0.367649794,0.598263386
chr18_Arhgap26,630,732,546,493,2657,1874,1092,767,818.4056068,762.1547862,410.8347119,430.1714154,1485.838516,1751.924898,1594.718907,1130.962903,0.909926324,4.011266716,0.000947279,0.00366208
chr11_Arhgap27,896,1650,3083,2289,1433,424,61,57,1164.956237,1717.804372,2320.595132,1997.000604,803.8158583,396.0683907,89.04264617,84.14240316,-0.58243064,4.048670305,0.030630093,0.077799793
chr17_Arhgap28,34,32,157,113,100,14,14,10,43.85516932,33.36465054,118.409782,98.44644409,58.31689111,12.79402702,20.15036131,15.10493145,-1.493364922,-0.266691838,6.93E-06,4.16E-05
chr3_Arhgap29,1917,2548,1930,1568,5075,3210,2382,2959,2490.838075,2652.865984,1452.6535,1368.011453,2838.865003,3000.791781,3481.802722,4357.916356,0.866700549,5.377530216,0.001341062,0.004986769
chr1_Arhgap30,1724,3160,9301,7277,2977,844,123,83,2240.74118,3289.959472,7000.324874,6349.067571,1667.746875,788.6718127,178.7390052,123.3104709,-1.27102861,5.380514463,2.81E-06,1.80E-05
chr16_Arhgap31,374,604,528,604,696,337,236,176,486.4675011,628.7909718,396.8948013,527.233052,389.9692715,314.9357064,344.0584891,260.138903,0.272073233,2.693259701,0.324610796,0.542097661
chr9_Arhgap32,405,606,386,305,825,535,283,531,526.5950375,630.895364,290.639372,266.0264366,461.2427779,500.1599964,415.4509915,780.11328,1.055909971,2.895630676,0.000153027,0.00070945
chr7_Arhgap33,55,99,1050,541,162,54,34,16,72.04283996,102.9980446,791.1489338,471.5789511,91.98200406,50.28309751,48.512604,24.71309073,-2.845645289,1.711070334,7.33E-21,2.08E-19
chrX_Arhgap36,2,0,10,16,26,6,8,18,2.442740493,0.011160747,7.205942136,14.12631185,15.34185508,5.490323126,12.51676819,25.63363873,-3.063110418,-2.433808846,0.000339098,0.00145444
chr15_Arhgap39,781,975,1465,956,598,259,151,152,1014.746042,1015.136535,1103.076745,833.850712,335.4735331,241.9750797,220.7494841,223.8949385,0.067409043,3.267433434,0.804380624,1
chrX_Arhgap4,2149,2921,10882,6936,3964,1085,276,240,2792.314011,3041.212721,8190.604041,6051.363326,2220.017536,1013.94993,402.9735817,353.9728934,-1.287668319,5.53354538,2.10E-06,1.38E-05
chr2_Arhgap40,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr9_Arhgap42,1383,2155,868,726,3264,2306,1772,2729,1797.367402,2243.641213,653.3120216,633.3951828,1825.402481,2155.76796,2591.009705,4018.371075,1.65092674,4.933380181,2.23E-09,2.24E-08
chr11_Arhgap44,27,41,58,32,92,59,34,50,35.33401054,42.65928024,44.10854291,27.67824415,51.27780037,55.17231746,50.49762796,72.84501421,0.117370692,-0.412590784,0.791217758,1
chr12_Arhgap5,475,733,959,848,1937,1658,1114,1609,617.608112,763.1134293,721.7034787,739.890189,1082.479466,1550.096844,1629.216908,2368.824679,-0.08173606,4.185089097,0.765265781,1
chrX_Arhgap6,121,176,788,669,540,411,164,480,157.5133439,183.2090755,593.0757145,583.6762464,301.3449828,384.3151878,242.4494156,703.7123658,-1.786571387,2.605230435,5.06E-10,5.55E-09
chr15_Arhgap8,2,9,14,12,7,8,0,0,2.949949356,9.320575856,10.51820914,10.45721621,3.533166275,7.537126344,1.39E-17,1.39E-17,-0.727081473,-3.026703832,0.234325945,0.422258938
chr10_Arhgap9,1325,1822,3977,3134,1550,393,74,40,1721.749084,1896.972083,2993.333949,2734.315039,869.7227061,367.0383784,106.7729423,60.26900542,-0.662393961,4.373535384,0.013899361,0.039507322
chr11_Arhgdia,6778,8677,16259,15464,14414,7397,4157,3596,8806.449007,9034.160749,12236.73792,13492.39155,8064.007215,6914.782601,6074.565467,5297.479637,-0.528226987,7.069915281,0.048253903,0.11414279
chr6_Arhgdib,3822,4807,5475,4917,3137,1120,357,289,4965.804769,5004.868116,4120.530075,4290.100026,1756.543269,1046.766204,521.1102249,426.3798004,0.245469412,5.411590536,0.358737161,0.588070746
chr17_Arhgdig,4,2,0,0,6,0,0,0,5.022939093,2.107966135,1.39E-17,1.39E-17,3.733110032,0,1.39E-17,1.39E-17,4.921323374,-4.299446863,0.018499845,0.050331879
chr7_Arhgef1,4810,6575,15971,10323,8911,3867,2322,2061,6249.651846,6845.617766,12020.68874,9006.526073,4986.044511,3614.794463,3393.00729,3036.308107,-0.683204292,6.561833582,0.010806013,0.031607958
chr8_Arhgef10,139,168,203,122,255,160,107,77,180.5619697,174.9267841,153.317884,106.1632087,142.4855467,149.585395,155.55362,114.2914942,0.45195416,1.1938768,0.124940606,0.253131528
chr4_Arhgef10l,617,937,1069,917,2679,1960,1427,1466,802.0748103,975.5146211,804.5455015,800.0649958,1498.033581,1832.337076,2085.555878,2159.364828,0.147919785,4.395792334,0.587682368,0.826994336
chr3_Arhgef11,513,1071,1085,894,3146,1993,1571,1692,667.559528,1114.936226,816.6586662,779.9611403,1759.731313,1863.116998,2296.151876,2492.103817,0.159560362,4.50130451,0.559527636,0.7981327
chr9_Arhgef12,3380,4722,4032,3331,11452,7973,4012,5715,4391.759629,4916.33751,3034.642463,2906.240449,6406.010439,7453.383909,5864.296283,8417.067648,0.647800369,6.38119827,0.015827029,0.044340476
chr11_Arhgef15,554,696,305,258,808,381,253,194,719.827829,724.6504365,229.5618342,225.0773193,452.7128299,356.0556843,368.9799602,286.5806254,1.667071551,2.695641413,3.57E-09,3.53E-08
chr4_Arhgef16,165,180,274,248,826,500,396,275,214.1451115,187.4469624,206.1209171,216.4092714,462.0123173,467.4095633,577.6116202,406.2175558,-0.074121998,2.399390684,0.810950204,1
chr7_Arhgef17,180,274,266,214,392,171,135,105,234.2711905,285.2282189,200.2898205,186.6464136,220.1707147,159.718938,196.6437023,155.3777961,0.425337716,1.667774954,0.137363821,0.271744836
chr8_Arhgef18,740,1074,1658,1230,3005,1872,1236,1245,961.7927608,1118.167054,1248.10283,1073.025762,1680.905666,1749.99582,1806.365191,1833.895454,-0.158175282,4.463221385,0.559184212,0.797760664
chr4_Arhgef19,2288,2877,2885,1928,5544,3173,5224,3964,2972.742997,2995.425014,2171.767609,1681.936231,3101.555585,2966.155904,7633.415962,5839.982335,0.63091795,5.816967563,0.018987937,0.051483296
chr3_Arhgef2,1135,1643,8224,6077,2346,636,141,88,1474.997495,1710.588666,6189.852414,5302.018035,1314.868781,594.216182,204.8050276,130.8897761,-1.850811133,5.027097581,2.05E-11,2.63E-10
chr10_Arhgef25,197,280,406,224,325,72,67,33,256.2310355,291.4936078,306.2926963,195.070641,184.3665627,66.973061,96.40576628,50.06492451,0.127038984,1.500002425,0.654220925,0.896843136
chr3_Arhgef26,1362,1701,1641,1376,2773,2028,1027,969,1769.615616,1771.020223,1235.08788,1200.520739,1550.620324,1895.904664,1500.718311,1427.563219,0.539638127,4.569876007,0.045492344,0.10885024
chr14_Arhgef3,1390,1779,2157,1918,3252,2086,918,1065,1806.047613,1852.223596,1623.337801,1673.468727,1818.990843,1950.061187,1342.101464,1568.268993,0.150087988,4.712934704,0.577303979,0.816195671
chr17_Arhgef33,6,0,25,26,3,0,0,0,7.294662129,0.03139309,18.64589879,22.75466316,1.844686632,0,1.39E-17,1.39E-17,-2.518937149,-2.868067969,4.37E-05,0.000226823
chr18_Arhgef37,28,88,55,57,193,90,246,221,37.53344634,91.4479304,41.16432443,49.83418919,108.575741,84.03476379,359.236369,325.8823641,0.516005833,1.046402611,0.13634138,0.27010949
chr3_Arhgef38,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr1_Arhgef4,34,66,183,141,68,14,8,8,44.77807809,68.63625576,137.8820871,122.9237385,39.63977731,12.87051584,11.73342768,11.81495293,-1.194011376,-0.110037102,0.000138734,0.00064942
chr14_Arhgef40,269,483,740,514,1134,571,480,509,350.2351812,502.7814405,557.3012872,448.2645309,634.891615,533.698371,701.7176517,749.5851419,-0.23653039,3.108044997,0.390888468,0.627409613
chr6_Arhgef5,644,870,822,637,2400,1432,1393,1174,836.9138137,905.7913943,618.8252402,555.6752883,1342.590982,1338.65477,2035.20554,1729.908909,0.569135712,4.168497661,0.036892059,0.091116781
chrX_Arhgef6,449,563,3566,3051,1076,340,104,77,583.4016088,586.1764263,2683.855725,2661.973375,603.8778716,317.5697391,151.248251,114.2182749,-2.192231227,3.896872036,6.12E-15,1.13E-13
chr8_Arhgef7,843,1170,2648,2096,2524,1427,1133,924,1095.524262,1218.131826,1993.086172,1828.666431,1412.131627,1333.955429,1655.136575,1361.7584,-0.723934941,4.516731693,0.007432059,0.022806289
chrX_Arhgef9,81,108,42,61,397,255,202,169,105.3759808,112.4336659,31.04114836,53.52547729,221.8490216,238.4045869,294.7292525,249.4871357,1.368167536,1.329385403,2.71E-05,0.000145188
chr4_Arid1a,1373,2421,5468,3802,4204,1846,1518,1690,1784.623656,2520.552716,4115.728523,3317.031003,2352.788394,1725.530134,2218.806495,2489.043086,-0.787618628,5.30249971,0.003449775,0.01158563
chr17_Arid1b,524,878,1623,1445,1980,1334,957,1135,681.4373701,914.0571887,1221.433931,1260.778169,1107.251938,1247.100031,1399.166525,1671.30339,-0.637075421,4.191645263,0.018879797,0.051235688
chr15_Arid2,951,1171,1990,1598,2430,1396,769,897,1235.590334,1219.208385,1497.832091,1394.175766,1359.494465,1304.983497,1124.369196,1320.785994,-0.236523045,4.330647377,0.381129989,0.615120299
chr10_Arid3a,115,226,884,735,259,95,53,40,150.2415558,235.1880673,665.364507,641.2423187,146.1653022,88.62045918,76.89787578,59.54174416,-1.758027567,2.016237648,7.25E-10,7.80E-09
chr9_Arid3b,170,309,510,323,455,201,142,160,221.6021715,321.6201609,384.3471572,281.5468002,255.3934604,187.7664454,207.9165062,235.3436852,-0.292560231,2.023154412,0.297719469,0.506175513
chr4_Arid3c,0,0,0,0,0,1,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,0.948487014,1.39E-17,1.39E-17,0,-5.010870692,1,1
chr12_Arid4a,822,1072,2350,1715,1695,925,587,943,1068.10851,1116.116423,1768.951143,1496.17188,948.4796219,864.6599454,859.3519342,1387.452162,-0.580004255,4.193839816,0.031934189,0.080793415
chr13_Arid4b,1249,1180,2202,1716,1858,1246,462,714,1622.190123,1228.654572,1657.443113,1497.103262,1039.017048,1164.833623,676.5552547,1050.277739,-0.146352347,4.257626214,0.588381662,0.827737156
chr1_Arid5a,295,452,1562,1299,565,242,77,63,383.7160296,470.5506403,1175.645162,1133.330897,317.0408376,226.0793453,112.0885583,93.31218834,-1.433709339,2.925855569,2.37E-07,1.83E-06
chr10_Arid5b,195,364,322,229,1202,713,361,362,254.1416822,378.8750432,242.6423093,199.6322712,672.418615,666.5168123,527.6333435,533.2373119,0.518034487,2.745025106,0.067402861,0.151522611
chr9_Arih1,1674,2575,3190,2450,3807,2747,1517,2164,2175.42606,2680.933105,2401.064337,2137.50321,2129.103979,2568.033735,2218.125326,3186.386512,0.097702417,5.227658814,0.71641134,0.95985147
chr9_Arih2,1825,2201,2665,2103,4193,2949,1602,1653,2371.095952,2291.611738,2005.886376,1834.771127,2345.120275,2756.854947,2341.313631,2434.80395,0.279729995,5.142913338,0.297591734,0.506047433
chr10_Arl1,679,1636,1382,1254,2158,1643,1504,1887,883.4951564,1703.149312,1040.018003,1094.148422,1206.45529,1536.018205,2198.730615,2778.810557,0.278083337,4.578228179,0.304697687,0.515814806
chr13_Arl10,39,108,147,79,194,98,99,136,51.78362038,112.2808151,111.2918275,68.5926215,108.9314504,91.54202765,145.5783737,199.4360449,-0.125963003,0.779761057,0.690808951,0.935038664
chr14_Arl11,154,201,576,571,275,78,10,8,200.1953422,209.2653873,433.2551403,498.3106134,155.7650092,72.65042613,14.46686934,12.00344959,-1.185166068,1.654348306,2.96E-05,0.000158287
chrX_Arl13a,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr16_Arl13b,163,263,638,521,786,562,266,327,212.2874536,273.7601485,480.2489253,454.5123315,439.1326014,525.4456089,389.4184995,481.0247078,-0.94207528,2.653925927,0.000787629,0.003119827
chr3_Arl14,0,8,22,34,5,0,0,0,0.248629958,8.262300591,16.07699265,29.92226523,3.105324602,0,1.39E-17,1.39E-17,-2.293598797,-2.713117048,1.17E-05,6.77E-05
chr13_Arl15,305,420,598,560,952,781,408,454,396.4974801,437.2638831,449.9087085,488.6617689,531.58804,730.237048,596.6469098,668.4113362,-0.170471497,3.050057985,0.537993769,0.774797677
chr11_Arl16,267,375,532,474,835,516,322,313,347.1627927,390.4063204,400.3207221,413.5820391,466.9838414,482.3761631,470.5416026,461.1592591,-0.141691883,2.727395143,0.609808139,0.850630824
chr19_Arl2,411,325,1090,946,698,354,269,212,533.0690253,338.5018144,820.3300575,825.3780576,390.9465029,330.8474363,392.441328,313.0203596,-0.918149845,2.931128992,0.000884329,0.003440068
chr8_Arl2bp,376,428,2128,2299,1199,534,280,327,488.3554158,445.6465788,1601.172216,2006.073251,671.6424794,499.0567721,409.7263436,481.1903016,-1.949349232,3.673374885,3.28E-12,4.66E-11
chr19_Arl3,764,680,1211,1358,1687,1222,752,616,991.92978,708.0881853,910.9565487,1185.085404,943.1201154,1142.434724,1098.370593,908.0463185,-0.302459681,3.924341112,0.265716297,0.460851703
chr12_Arl4a,1002,976,1293,1117,2455,1824,1347,2289,1301.343357,1016.248653,973.1211309,974.5710259,1372.676551,1705.208945,1970.194879,3369.908141,0.250516599,4.605877831,0.354285029,0.582304574
chr1_Arl4c,442,566,1448,1337,1026,298,95,55,574.3504794,589.2938934,1089.660514,1166.581947,576.1463835,278.2794856,137.5124863,82.33066915,-0.955088346,3.123573618,0.000483623,0.002004872
chr11_Arl4d,1663,2223,2391,1944,1156,771,1104,1702,2160.838555,2314.486573,1799.612762,1696.071235,646.3225596,720.7911094,1614.795184,2505.588777,0.356394987,4.691918961,0.184889759,0.347538765
chr2_Arl5a,4728,6772,7535,7016,13255,9537,5816,7232,6143.212552,7050.712466,5670.873323,6121.507548,7414.55006,8915.457761,8500.218968,10652.11499,0.162046144,6.859989978,0.544241124,0.78233649
chr2_Arl5b,109,154,107,108,260,146,134,362,141.8656335,160.3115973,80.2929095,94.3348692,145.5879775,136.4521037,198.4054554,530.1894534,0.791762876,1.501805754,0.008686494,0.02618557
chr11_Arl5c,138,146,319,287,386,96,16,4,179.0149331,152.0538751,239.9976879,250.4321548,218.2984206,89.42768907,22.25674954,6.894107464,-0.567791919,1.205014478,0.049112083,0.115804026
chr16_Arl6,133,156,2114,2090,323,186,133,132,172.7112784,162.4402286,1590.78818,1823.637438,180.7658142,173.8547001,194.4037934,194.4762896,-3.348330433,3.125166609,9.00E-29,4.87E-27
chr7_Arl6ip1,6894,7930,14125,15170,22115,16221,8366,7871,8956.927534,8256.444596,10630.42292,13235.99278,12370.98996,15163.8012,12225.83607,11594.34882,-0.471451383,7.472357064,0.077801165,0.170271717
chr5_Arl6ip4,2545,2423,3079,2734,4315,2826,1839,1702,3306.038291,2522.818078,2317.260559,2385.425976,2413.592636,2641.837744,2687.299028,2507.352857,0.309582958,5.319742519,0.248273007,0.442356537
chr6_Arl6ip5,2163,2534,8418,8739,4965,3419,1981,1713,2810.181334,2638.327389,6335.249762,7624.924991,2777.060785,3196.210016,2894.585961,2523.784062,-1.357369614,5.888023591,6.01E-07,4.33E-06
chr2_Arl6ip6,407,670,1169,1154,1020,658,293,410,529.3829275,697.5016847,879.5627295,1006.976387,570.3442701,615.1406718,429.2636875,602.8491913,-0.620009501,3.362766888,0.022890822,0.060546883
chr1_Arl8a,821,1271,2115,1797,2751,1310,604,553,1067.166296,1323.25649,1591.808836,1567.854427,1539.675539,1224.503205,882.4556617,814.8830405,-0.402261998,4.269564876,0.135895507,0.269502601
chr6_Arl8b,2483,2836,3741,3768,5723,4205,2327,2663,3225.887758,2952.765903,2815.275402,3287.707621,3200.90338,3931.009744,3401.162086,3922.191215,0.017758112,5.683128138,0.947706392,1
chr5_Arl9,4,5,4,4,2,0,0,2,5.221623907,5.209214179,2.95936486,3.494584495,1.211984239,0,0.122176426,2.721424077,0.665900302,-3.880608813,0.511789052,0.745929096
chr3_Armc1,2342,2663,2433,2329,3381,2542,1704,2034,3042.682692,2772.646127,1830.931674,2032.134376,1890.664548,2376.41555,2490.851055,2995.517387,0.590057822,5.222409792,0.028217845,0.072685977
chr5_Armc10,394,469,1312,1192,1092,697,355,338,511.8345681,488.3218519,987.3321086,1040.054659,610.6549157,651.5937446,518.7015711,498.0515964,-1.019372932,3.357099883,0.000207,0.000936736
chr10_Armc2,36,29,37,34,50,6,0,0,46.26377756,30.26373113,27.76560457,29.68593902,29.71463552,5.393295762,1.39E-17,1.39E-17,0.404082764,-1.443722005,0.295508614,0.503302766
chr2_Armc3,34,33,51,78,17,12,6,0,43.89121808,34.40140623,37.71678951,68.41661549,9.31866284,11.23752364,8.072947776,0.348295916,-0.437584333,-1.148828375,0.210096389,0.385337097
chr18_Armc4,0,0,0,0,0,0,0,0,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,1.39E-17,0,-5.098830529,1,1
chr7_Armc5,692,841,1743,1349,1405,710,635,505,899.0550056,875.6285947,1311.999735,1176.890675,786.488716,663.6393106,927.2952115,744.6299873,-0.488019064,3.830131978,0.071827214,0.159108937
chr8_Armc6,467,522,622,511,679,372,248,305,606.5471196,543.5212575,468.1963746,445.7926992,380.0807629,347.7079674,363.1107999,448.6211092,0.330999963,2.79608114,0.228261726,0.412988007
chr11_Armc7,506,684,857,817,732,310,136,133,657.6159223,712.1352673,644.8056698,712.9112851,410.5197446,289.6398909,198.7463033,195.991945,0.012912774,2.886323669,0.96567401,1
chr9_Armc8,761,1048,1856,1682,1655,1028,724,774,988.9681842,1091.112441,1396.76405,1467.576716,925.693316,961.0065374,1058.326574,1139.903545,-0.461404948,4.119054341,0.087849475,0.188002744
chr1_Armc9,77,69,270,162,403,273,240,219,99.52812882,71.91275869,203.770511,141.0505144,225.0516984,255.2551129,350.5164564,322.8881416,-1.012131074,1.686971283,0.000831087,0.003255244
chrX_Armcx1,250,312,230,149,297,143,59,65,324.839456,324.8460442,173.533884,129.7690536,166.7196162,133.5856512,86.50417413,95.52950086,1.097195001,1.47924911,0.000126703,0.00060141
chrX_Armcx2,258,316,239,204,350,136,93,89,335.1958759,329.0158284,179.8733301,177.9702283,196.9823877,126.9596919,135.8526604,131.2335866,0.891580421,1.644117217,0.001688727,0.006133146
chrX_Armcx3,707,1060,623,547,1553,915,504,546,918.9836411,1103.58114,468.8343264,477.2615345,868.7981353,855.3471872,736.85953,804.014721,1.096134519,3.584212641,6.59E-05,0.000329113
chrX_Armcx4,333,347,657,584,536,321,34,57,432.3066283,361.3360505,494.4023001,509.5550434,299.8120128,300.0719549,50.7630436,82.8423169,-0.339664953,2.30222466,0.219224568,0.398729005
chrX_Armcx5,88,126,256,198,300,142,124,169,114.5949948,131.1571204,192.8262483,172.6549636,168.4461172,132.6441294,182.1255769,248.0333865,-0.571561711,1.378778729,0.05256769,0.122842392
chrX_Armcx6,54,78,59,47,112,64,22,46,70.4059565,81.1834117,44.4741669,40.94993985,62.72305402,59.8069004,33.4400381,66.35159564,0.82592589,-0.135630697,0.012630188,0.036262739
chr3_Arnt,1181,1866,2472,1952,2926,1524,1060,1126,1534.944506,1942.74129,1860.628325,1703.024603,1637.285163,1424.594944,1549.335091,1658.425039,-0.035095091,4.677992793,0.89677977,1
chr7_Arnt2,2,8,1776,1469,27,9,0,4,2.907822196,8.287205251,1336.716841,1281.65055,15.65665362,8.322294623,0.235837529,5.410641033,-7.80545388,2.38697039,4.02E-75,2.28E-72
chr7_Arntl,42,75,854,660,245,130,895,1454,55.09755508,78.01838297,642.9143509,575.7402092,137.3489334,121.4727172,1309.509013,2140.106214,-3.187822922,3.271284358,1.44E-24,5.56E-23
chr6_Arntl2,9,31,26,19,33,25,21,16,12.4522983,32.16387975,19.67157748,16.50267578,18.08524114,23.42056027,30.35874231,23.96772878,0.319968647,-1.46454403,0.501789954,0.736850985
chr5_Arpc1a,4614,5053,6729,6933,8036,5622,3024,3254,5994.511595,5261.035144,5064.079121,6049.186117,4495.002318,5255.625382,4419.548822,4792.959167,0.018335301,6.31145319,0.945571989,1
chr5_Arpc1b,5181,6226,18157,18840,11493,5252,1704,1856,6731.395972,6482.291046,13665.06741,16438.02791,6430.30967,4909.542133,2490.553853,2733.639449,-1.187868387,6.846718366,1.12E-05,6.45E-05
chr1_Arpc2,7041,9110,17609,18448,15576,9367,5346,5122,9148.176932,9484.980792,13252.61207,16096.01784,8713.541569,8756.451728,7812.504389,7544.959034,-0.655403793,7.27859522,0.014388474,0.040711835
chr5_Arpc3,5145,5663,11310,12958,11869,7163,4031,3346,6684.428431,5896.142677,8511.672977,11306.08871,6639.743982,6696.111103,5890.289172,4929.362461,-0.655599568,6.763903298,0.014428019,0.040799818
